"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","423","GetFranchiseList - page_size is float","API_Regression_Suite","Fri Oct 17 09:26:44 UTC 2025","passed","Fri Oct 17 09:26:44 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","396","GetFranchiseList - page_size is zero","API_Regression_Suite","Fri Oct 17 09:26:45 UTC 2025","failed","Fri Oct 17 09:26:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","332","GetFranchiseList - status is object","API_Regression_Suite","Fri Oct 17 09:26:55 UTC 2025","passed","Fri Oct 17 09:26:56 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","410","GetFranchiseList - country is array","API_Regression_Suite","Fri Oct 17 09:26:53 UTC 2025","passed","Fri Oct 17 09:26:53 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","331","GetFranchiseList - status is number","API_Regression_Suite","Fri Oct 17 09:26:53 UTC 2025","passed","Fri Oct 17 09:26:54 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","329","GetFranchiseList - status is boolean","API_Regression_Suite","Fri Oct 17 09:26:54 UTC 2025","passed","Fri Oct 17 09:26:55 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","333","GetFranchiseList - status is array","API_Regression_Suite","Fri Oct 17 09:26:56 UTC 2025","passed","Fri Oct 17 09:26:56 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","3428","CreateFranchise - all valid fields","API_Regression_Suite","Fri Oct 17 09:26:22 UTC 2025","passed","Fri Oct 17 09:26:26 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","412","GetFranchiseList - country is null","API_Regression_Suite","Fri Oct 17 09:26:50 UTC 2025","passed","Fri Oct 17 09:26:50 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","327","GetFranchiseList - status is null","API_Regression_Suite","Fri Oct 17 09:26:54 UTC 2025","passed","Fri Oct 17 09:26:54 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","330","GetFranchiseList - status is not an allowed value","API_Regression_Suite","Fri Oct 17 09:26:55 UTC 2025","passed","Fri Oct 17 09:26:55 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","451","GetFranchiseList - page_size is array","API_Regression_Suite","Fri Oct 17 09:26:48 UTC 2025","failed","Fri Oct 17 09:26:49 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","328","GetFranchiseList - page_size valid, country valid, status invalid enum","API_Regression_Suite","Fri Oct 17 09:26:59 UTC 2025","passed","Fri Oct 17 09:27:00 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Validates GET /v1/franchise with dynamic parameters - Positive Test","1394","GetFranchiseList","API_Regression_Suite","Fri Oct 17 09:26:32 UTC 2025","passed","Fri Oct 17 09:26:33 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","GetFranchiseList"
"","425","GetFranchiseList - country is numeric string","API_Regression_Suite","Fri Oct 17 09:26:53 UTC 2025","passed","Fri Oct 17 09:26:53 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","408","GetFranchiseList - country is special characters","API_Regression_Suite","Fri Oct 17 09:26:51 UTC 2025","passed","Fri Oct 17 09:26:51 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","391","GetFranchiseList - page_size is null","API_Regression_Suite","Fri Oct 17 09:26:45 UTC 2025","failed","Fri Oct 17 09:26:46 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","327","GetFranchiseList - all params as null","API_Regression_Suite","Fri Oct 17 09:26:57 UTC 2025","passed","Fri Oct 17 09:26:58 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","387","GetFranchiseList - page_size is boolean true","API_Regression_Suite","Fri Oct 17 09:26:45 UTC 2025","failed","Fri Oct 17 09:26:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","379","GetFranchiseList - page_size is negative","API_Regression_Suite","Fri Oct 17 09:26:44 UTC 2025","passed","Fri Oct 17 09:26:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","419","GetFranchiseList - country is longer than 2 chars","API_Regression_Suite","Fri Oct 17 09:26:51 UTC 2025","passed","Fri Oct 17 09:26:52 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
