"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","381","GetFranchiseList - country is numeric string","API_Regression_Suite","Mon Oct 06 05:57:39 UTC 2025","passed","Mon Oct 06 05:57:39 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","374","GetFranchiseList - page_size is boolean true","API_Regression_Suite","Mon Oct 06 05:57:31 UTC 2025","failed","Mon Oct 06 05:57:32 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1659","CreateFranchise - all valid fields","API_Regression_Suite","Mon Oct 06 05:57:12 UTC 2025","passed","Mon Oct 06 05:57:14 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","302","GetFranchiseList - status is special characters","API_Regression_Suite","Mon Oct 06 05:57:41 UTC 2025","passed","Mon Oct 06 05:57:41 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","388","GetFranchiseList - page_size is array","API_Regression_Suite","Mon Oct 06 05:57:35 UTC 2025","failed","Mon Oct 06 05:57:35 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","1900","GetFranchiseList - page_size is extremely large","API_Regression_Suite","Mon Oct 06 05:57:33 UTC 2025","failed","Mon Oct 06 05:57:35 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","369","GetFranchiseList - page_size is null","API_Regression_Suite","Mon Oct 06 05:57:32 UTC 2025","failed","Mon Oct 06 05:57:32 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","387","GetFranchiseList - page_size is object","API_Regression_Suite","Mon Oct 06 05:57:35 UTC 2025","failed","Mon Oct 06 05:57:35 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","303","GetFranchiseList - page_size and country valid, status invalid","API_Regression_Suite","Mon Oct 06 05:57:44 UTC 2025","passed","Mon Oct 06 05:57:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","524","GetFranchiseList - country is one character","API_Regression_Suite","Mon Oct 06 05:57:38 UTC 2025","passed","Mon Oct 06 05:57:38 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","307","GetFranchiseList - status is array","API_Regression_Suite","Mon Oct 06 05:57:42 UTC 2025","passed","Mon Oct 06 05:57:42 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Validates GET /v1/franchise with dynamic parameters - Positive Test","1290","GetFranchiseList","API_Regression_Suite","Mon Oct 06 05:57:19 UTC 2025","passed","Mon Oct 06 05:57:20 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","GetFranchiseList"
"","387","GetFranchiseList - page_size is float","API_Regression_Suite","Mon Oct 06 05:57:30 UTC 2025","passed","Mon Oct 06 05:57:31 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","300","GetFranchiseList - status is number","API_Regression_Suite","Mon Oct 06 05:57:40 UTC 2025","passed","Mon Oct 06 05:57:40 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","317","GetFranchiseByID","API_Regression_Suite","Mon Oct 06 05:57:30 UTC 2025","passed","Mon Oct 06 05:57:30 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseByID"
"","304","GetFranchiseList - all params missing","API_Regression_Suite","Mon Oct 06 05:57:43 UTC 2025","passed","Mon Oct 06 05:57:44 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","317","GetFranchiseList - status is object","API_Regression_Suite","Mon Oct 06 05:57:41 UTC 2025","passed","Mon Oct 06 05:57:42 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","374","GetFranchiseList - page_size is zero","API_Regression_Suite","Mon Oct 06 05:57:31 UTC 2025","failed","Mon Oct 06 05:57:31 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","394","GetFranchiseList - country is boolean","API_Regression_Suite","Mon Oct 06 05:57:37 UTC 2025","passed","Mon Oct 06 05:57:37 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","299","GetFranchiseList - status is boolean","API_Regression_Suite","Mon Oct 06 05:57:40 UTC 2025","passed","Mon Oct 06 05:57:41 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","408","GetFranchiseList - country is special characters","API_Regression_Suite","Mon Oct 06 05:57:37 UTC 2025","passed","Mon Oct 06 05:57:37 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
