"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","363","GetFranchiseList - page_size is special characters","API_Regression_Suite","Mon Oct 06 05:24:06 UTC 2025","failed","Mon Oct 06 05:24:06 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","464","GetFranchiseList - country is boolean","API_Regression_Suite","Mon Oct 06 05:24:10 UTC 2025","passed","Mon Oct 06 05:24:10 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","408","GetFranchiseList - country is empty string","API_Regression_Suite","Mon Oct 06 05:24:09 UTC 2025","passed","Mon Oct 06 05:24:10 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","304","GetFranchiseList - page_size and country valid, status invalid","API_Regression_Suite","Mon Oct 06 05:24:17 UTC 2025","passed","Mon Oct 06 05:24:18 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","3079","CreateFranchise - all valid fields","API_Regression_Suite","Mon Oct 06 05:23:44 UTC 2025","passed","Mon Oct 06 05:23:47 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","390","GetFranchiseList - page_size is object","API_Regression_Suite","Mon Oct 06 05:24:08 UTC 2025","failed","Mon Oct 06 05:24:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","1378","GetFranchiseList - page_size is extremely large","API_Regression_Suite","Mon Oct 06 05:24:06 UTC 2025","failed","Mon Oct 06 05:24:08 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","365","GetFranchiseList - page_size is SQL injection","API_Regression_Suite","Mon Oct 06 05:24:15 UTC 2025","failed","Mon Oct 06 05:24:15 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","332","GetFranchiseList - all params as null","API_Regression_Suite","Mon Oct 06 05:24:16 UTC 2025","passed","Mon Oct 06 05:24:16 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","302","GetFranchiseList - status is boolean","API_Regression_Suite","Mon Oct 06 05:24:13 UTC 2025","passed","Mon Oct 06 05:24:14 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","383","GetFranchiseList - country is numeric string","API_Regression_Suite","Mon Oct 06 05:24:12 UTC 2025","passed","Mon Oct 06 05:24:12 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","406","GetFranchiseList - country is number","API_Regression_Suite","Mon Oct 06 05:24:09 UTC 2025","passed","Mon Oct 06 05:24:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","380","GetFranchiseList - country is special characters","API_Regression_Suite","Mon Oct 06 05:24:10 UTC 2025","passed","Mon Oct 06 05:24:11 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","363","GetFranchiseList - page_size is omitted","API_Regression_Suite","Mon Oct 06 05:24:06 UTC 2025","failed","Mon Oct 06 05:24:06 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","305","GetFranchiseList - page_size valid, country valid, status invalid enum","API_Regression_Suite","Mon Oct 06 05:24:18 UTC 2025","passed","Mon Oct 06 05:24:18 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","380","GetFranchiseList - country is longer than 2 chars","API_Regression_Suite","Mon Oct 06 05:24:11 UTC 2025","passed","Mon Oct 06 05:24:11 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Validates GET /v1/franchise with dynamic parameters - Positive Test","1268","GetFranchiseList","API_Regression_Suite","Mon Oct 06 05:23:52 UTC 2025","passed","Mon Oct 06 05:23:54 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","GetFranchiseList"
"","295","GetFranchiseList - all params as special chars","API_Regression_Suite","Mon Oct 06 05:24:17 UTC 2025","passed","Mon Oct 06 05:24:17 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","371","GetFranchiseList - page_size is null","API_Regression_Suite","Mon Oct 06 05:24:05 UTC 2025","failed","Mon Oct 06 05:24:06 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","331","GetFranchiseList - all params missing","API_Regression_Suite","Mon Oct 06 05:24:16 UTC 2025","passed","Mon Oct 06 05:24:17 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
