"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","579","GetFranchiseList - country is one character","API_Regression_Suite","Wed Oct 08 07:11:19 UTC 2025","passed","Wed Oct 08 07:11:20 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","551","GetFranchiseList - page_size is boolean true","API_Regression_Suite","Wed Oct 08 07:11:11 UTC 2025","failed","Wed Oct 08 07:11:11 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","474","GetFranchiseList - status is empty string","API_Regression_Suite","Wed Oct 08 07:11:23 UTC 2025","passed","Wed Oct 08 07:11:23 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","548","GetFranchiseList - page_size is omitted","API_Regression_Suite","Wed Oct 08 07:11:12 UTC 2025","failed","Wed Oct 08 07:11:12 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","485","GetFranchiseList - status is number","API_Regression_Suite","Wed Oct 08 07:11:22 UTC 2025","passed","Wed Oct 08 07:11:22 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","558","GetFranchiseList - country is boolean","API_Regression_Suite","Wed Oct 08 07:11:18 UTC 2025","passed","Wed Oct 08 07:11:18 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","550","GetFranchiseList - page_size is special characters","API_Regression_Suite","Wed Oct 08 07:11:12 UTC 2025","failed","Wed Oct 08 07:11:13 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","566","GetFranchiseList - country is empty string","API_Regression_Suite","Wed Oct 08 07:11:17 UTC 2025","passed","Wed Oct 08 07:11:18 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","781","GetFranchiseList - status is null","API_Regression_Suite","Wed Oct 08 07:11:22 UTC 2025","passed","Wed Oct 08 07:11:23 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","494","GetFranchiseByID","API_Regression_Suite","Wed Oct 08 07:11:08 UTC 2025","passed","Wed Oct 08 07:11:09 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseByID"
"","483","GetFranchiseList - all params missing","API_Regression_Suite","Wed Oct 08 07:11:28 UTC 2025","passed","Wed Oct 08 07:11:28 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","556","GetFranchiseList - country is array","API_Regression_Suite","Wed Oct 08 07:11:21 UTC 2025","passed","Wed Oct 08 07:11:22 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","481","GetFranchiseList - all params as empty string","API_Regression_Suite","Wed Oct 08 07:11:28 UTC 2025","passed","Wed Oct 08 07:11:29 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1950","CreateFranchise - all valid fields","API_Regression_Suite","Wed Oct 08 07:10:42 UTC 2025","passed","Wed Oct 08 07:10:44 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
