"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","320","GetFranchiseList - status is not an allowed value","API_Regression_Suite","Mon Oct 06 05:35:00 UTC 2025","passed","Mon Oct 06 05:35:01 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","417","GetFranchiseList - country is special characters","API_Regression_Suite","Mon Oct 06 05:34:56 UTC 2025","passed","Mon Oct 06 05:34:56 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","412","GetFranchiseList - country is lowercase","API_Regression_Suite","Mon Oct 06 05:34:57 UTC 2025","passed","Mon Oct 06 05:34:58 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","1420","GetFranchiseList - page_size is extremely large","API_Regression_Suite","Mon Oct 06 05:34:52 UTC 2025","failed","Mon Oct 06 05:34:54 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","388","GetFranchiseList - page_size is null","API_Regression_Suite","Mon Oct 06 05:34:51 UTC 2025","failed","Mon Oct 06 05:34:51 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","389","GetFranchiseList - page_size is omitted","API_Regression_Suite","Mon Oct 06 05:34:51 UTC 2025","failed","Mon Oct 06 05:34:52 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","423","GetFranchiseList - country is one character","API_Regression_Suite","Mon Oct 06 05:34:57 UTC 2025","passed","Mon Oct 06 05:34:57 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1656","CreateFranchise - all valid fields","API_Regression_Suite","Mon Oct 06 05:34:30 UTC 2025","passed","Mon Oct 06 05:34:32 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","312","GetFranchiseList - status is boolean","API_Regression_Suite","Mon Oct 06 05:35:00 UTC 2025","passed","Mon Oct 06 05:35:00 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","340","GetFranchiseList - page_size is negative","API_Regression_Suite","Mon Oct 06 05:34:50 UTC 2025","passed","Mon Oct 06 05:34:50 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Validates GET /v1/franchise with dynamic parameters - Positive Test","1369","GetFranchiseList","API_Regression_Suite","Mon Oct 06 05:34:38 UTC 2025","passed","Mon Oct 06 05:34:39 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","GetFranchiseList"
"Create a new franchise with valid data","1030","CreateFranchise - valid name with two words","API_Regression_Suite","Mon Oct 06 05:34:32 UTC 2025","passed","Mon Oct 06 05:34:33 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","420","GetFranchiseList - country is empty string","API_Regression_Suite","Mon Oct 06 05:34:55 UTC 2025","passed","Mon Oct 06 05:34:56 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","403","GetFranchiseList - page_size is object","API_Regression_Suite","Mon Oct 06 05:34:54 UTC 2025","failed","Mon Oct 06 05:34:54 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","317","GetFranchiseList - page_size valid, country valid, status invalid enum","API_Regression_Suite","Mon Oct 06 05:35:04 UTC 2025","passed","Mon Oct 06 05:35:05 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","489","GetFranchiseList - country is longer than 2 chars","API_Regression_Suite","Mon Oct 06 05:34:56 UTC 2025","passed","Mon Oct 06 05:34:57 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","311","GetFranchiseList - status is special characters","API_Regression_Suite","Mon Oct 06 05:35:00 UTC 2025","passed","Mon Oct 06 05:35:00 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","417","GetFranchiseList - country is number","API_Regression_Suite","Mon Oct 06 05:34:54 UTC 2025","passed","Mon Oct 06 05:34:55 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
