"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","313","GetFranchiseByID","API_Regression_Suite","Tue Oct 07 17:13:34 UTC 2025","passed","Tue Oct 07 17:13:34 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseByID"
"","308","GetFranchiseList - status is object","API_Regression_Suite","Tue Oct 07 17:13:45 UTC 2025","passed","Tue Oct 07 17:13:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","378","GetFranchiseList - page_size is null","API_Regression_Suite","Tue Oct 07 17:13:36 UTC 2025","failed","Tue Oct 07 17:13:36 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","379","GetFranchiseList - page_size is omitted","API_Regression_Suite","Tue Oct 07 17:13:36 UTC 2025","failed","Tue Oct 07 17:13:37 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","298","GetFranchiseList - all params missing","API_Regression_Suite","Tue Oct 07 17:13:47 UTC 2025","passed","Tue Oct 07 17:13:47 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","396","GetFranchiseList - country is numeric string","API_Regression_Suite","Tue Oct 07 17:13:42 UTC 2025","passed","Tue Oct 07 17:13:43 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","378","GetFranchiseList - country is longer than 2 chars","API_Regression_Suite","Tue Oct 07 17:13:41 UTC 2025","passed","Tue Oct 07 17:13:42 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"Create a new franchise with valid data","1722","CreateFranchise - all valid fields","API_Regression_Suite","Tue Oct 07 17:13:16 UTC 2025","passed","Tue Oct 07 17:13:17 UTC 2025","autochek_api_positive.UserService.UserService","Autochek_API_Automation","autochek_api_positive.UserService.UserService","CreateFranchise"
"","302","GetFranchiseList - status is not an allowed value","API_Regression_Suite","Tue Oct 07 17:13:45 UTC 2025","passed","Tue Oct 07 17:13:45 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
"","302","GetFranchiseList - status is array","API_Regression_Suite","Tue Oct 07 17:13:45 UTC 2025","passed","Tue Oct 07 17:13:46 UTC 2025","autochek_api_negative.UserService.UserServiceNegative","Autochek_API_Automation","autochek_api_negative.UserService.UserServiceNegative","GetFranchiseList"
